objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
888,Ware Shadows,P1R481375,Texas,TX,Hidalgo,TXAG,Ware Shadows,,,,M1080799,Purple,2,Y,48,34,99,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,CITY OF MCALLEN,WW091,N,,,Y,,N,,0,0,99,1,99,1,0,0,Y,N,McAllen Sprague Sewer planning,Wastewater,27000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Requires interlocal agreement.,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,,,,,,,,,,,,1909.76511,115010.3037
889,Citrus City Lake #1,P1R480648,Texas,TX,Hidalgo,TXAG,Citrus City Lake #1,,,,M1080155,Purple,2,Y,23,7,26,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,CITY OF MCALLEN,WW091,N,,,Y,,N,,0,0,26,1,26,1,0,0,Y,N,McAllen Sprague Sewer planning,Wastewater,27000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Requires interlocal agreement.,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,,,,,,,,,,,,1171.379465,59119.33091
890,Tower Heights Subd.,P1R481315,Texas,TX,Hidalgo,TXAG,Tower Heights Subd.,,,,M1080746,Blue,4,Y,26,26,131,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,131,1,131,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1356.026183,102870.2016
891,Tropicana,P1R481329,Texas,TX,Hidalgo,TXAG,Tropicana,,,,M1080759,Blue,4,Y,26,22,77,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,77,1,77,1,0,0,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1106.9417,50497.80221
892,Hacienda De Los Vegas,P1R480810,Texas,TX,Hidalgo,TXAG,Hacienda De Los Vegas,,,,M1080300,Blue,4,Y,9,9,23,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,23,1,23,1,0,0,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,986.9236441,20204.83595
893,Acosta Subd.,P1R480487,Texas,TX,Hidalgo,TXAG,Acosta Subd.,Acosta,,,M1080015,Purple,2,Y,42,35,158,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,CITY OF MCALLEN,WW091,N,,onsite,U,,N,,0,0,158,1,158,1,0,0,Y,Y,McAllen Sprague Sewer planning,Wastewater,947142,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance to treatment in McAllen,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,0,Part of 10345.7 McAllen WW CW&EDAP PAD,,,,,,,,,,972.2715319,54328.28184
894,Villareal,P1R481702,Texas,TX,Starr,TXAG,Villareal,Villarreal S/D,,,M2140227,Purple,2,Y,51,30,131,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,cesspools,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,131,1,131,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,1479.66177,91609.93318
895,Rivereno,P1R481662,Texas,TX,Starr,TXAG,Rivereno,Rivereno S/D,,,M2140185,Purple,2,Y,16,10,43,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,cesspools,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,43,1,43,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,851.1900546,31475.53234
897,El Paraiso Subd.,P1R480749,Texas,TX,Hidalgo,TXAG,El Paraiso Subd.,El Paraiso (Phase 1),,,M1080247,Purple,2,Y,50,48,216,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,CITY OF ALTON,WW085,N,,,Y,,N,,0,0,216,1,216,1,0,0,Y,N,McAllen Sprague Sewer planning,Wastewater,27000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Requires interlocal agreement.,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,,,,,,,,,,,1124.81326,50360.94812
898,Los Ebanos Subd.,P1R480953,Texas,TX,Hidalgo,TXAG,Los Ebanos Subd.,Los Ebanos,,,M1080427,Purple,2,Y,161,7,28,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,CITY OF ALTON,WW085,N,,,Y,,N,,0,0,28,1,28,1,0,0,Y,Y,McAllen Sprague Sewer planning,Wastewater,27000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Requires interlocal agreement.,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,,,,,,,,,,,778.1126649,31310.29559
899,Tierra Estates Subd.,P1R481303,Texas,TX,Hidalgo,TXAG,Tierra Estates Subd.,Tierra Estates,,,M1080734,Purple,2,Y,111,97,437,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,CITY OF ALTON,WW085,N,,,Y,,N,,0,0,437,1,437,1,0,0,Y,Y,McAllen Sprague Sewer planning,Wastewater,27000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Requires interlocal agreement.,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,,,,,,,,,,,1454.274343,118821.2692
900,Alto Bonito Heights,P1R481488,Texas,TX,Starr,TXAG,Alto Bonito Heights,,,,M2140005,Purple,2,Y,106,106,342,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,342,1,342,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,1356.760194,87691.04167
901,Valle Vista #1,P1R481694,Texas,TX,Starr,TXAG,Valle Vista #1,,,,M2140219,Purple,2,Y,78,69,187,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,187,1,187,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,1110.936194,73694.95177
902,East Alto Bonito,P1R481516,Texas,TX,Starr,TXAG,East Alto Bonito,,,,M2140038,Purple,2,Y,246,201,824,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,824,1,824,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,2550.085977,388838.2201
903,Pablo Pena,P1R481644,Texas,TX,Starr,TXAG,Pablo Pena,,,,M2140167,Purple,2,Y,25,25,64,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,64,1,64,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,625.0287545,24205.54735
904,Rafael Pena,P1R481650,Texas,TX,Starr,TXAG,Rafael Pena,,,,M2140173,Purple,2,Y,18,13,35,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,35,1,35,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,626.2608921,24299.11018
905,Buena Vista,P1R481498,Texas,TX,Starr,TXAG,Buena Vista,,,,M2140015,Purple,2,Y,26,24,102,Public Water System,N,N,Y,CITY OF LA GRULLA,DW050,,,,Y,Y,,N,,N,,,CITY OF LA GRULLA,WW118,N,,,N,"2003 TDH letter for EDAP public health nuisance, generally cites ""29 colonias."" See EDAP Cat. B, p 64. re. #s permitted septic at 2003.",Y,Illegal cesspools or inadequate septic,0,0,102,1,102,1,0,0,Y,N,Engineered treatment & collection cost,Wastewater,38000000,,,Needs Assistance,Y,T/A W/FMT Corrective Action Plan,City lacks FMT capacity to move forward with previously planned $40 million water and wastewater project.,BUSH,AMY,City,CITY SECRETARY,CITY OF LA GRULLA,a.bush@cityofgrulla.com,PO BOX 197,LA GRULLA,TX,78548,(956) 487-3341,,,,,,,,,,,,,,,,,,,,,,,,,1083.27482,53936.07027
906,Valle Vista Subd.,P1R481349,Texas,TX,Hidalgo,TXAG,Valle Vista Subd.,Valle Vista,,,M1080776,Blue,4,Y,103,18,78,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,Y,AGUA SUD,WW083,,,N,,,Y,,N,,0,0,0,0,78,1,78,1,Y,N,,,0,,,,N,,,PEÑA,KRISTINA,,CUSTOMER SERVICE REP.,AGUA SUD,kpena@aguasud.com,3120 N ABRAM RD.,PALMVIEW,TX,78572,(956) 585-2459,,Agua SUD-Sullivan Wastewater Project completed 2012,,,,,,,,,,,,,,,,,,,,,,,1315.628668,107023.9976
907,Rancho Subd.,P1R481151,Texas,TX,Hidalgo,TXAG,Rancho Subd.,Rancho,,,M1080599,Blue,4,Y,45,10,40,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,Y,AGUA SUD,WW083,,,N,,,Y,,N,,0,0,0,0,40,1,40,1,Y,N,,,0,,,,N,,,PEÑA,KRISTINA,,CUSTOMER SERVICE REP.,AGUA SUD,kpena@aguasud.com,3120 N ABRAM RD.,PALMVIEW,TX,78572,(956) 585-2459,,Agua SUD-Sullivan Wastewater Project completed 2012,,,,,,,,,,,,,,,,,,,,,,,1021.517148,58445.14258
908,Barney Groves Subd.,P1R480554,Texas,TX,Hidalgo,TXAG,Barney Groves Subd.,Barney Groves,,,M1080072,Orange,3,Y,12,8,32,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,N,,,,,N,,,Y,,N,,0,0,32,1,32,1,0,0,Y,Y,,,0,,,,N,,,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,TWDB Alton collection expansion project (73600).,,,,,,,,,,,,,,,,,,,,,,,673.4557516,25256.76837
909,Sunrise Estates #2,P1R481280,Texas,TX,Hidalgo,TXAG,Sunrise Estates #2,,,,M1080716,Orange,3,Y,145,61,248,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF EDINBURG,WW087,,,N,,,P,,N,,0,0,0,0,248,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,New treatment plant. Partially sewered.,,,,,,,,,,1337.375813,90473.63172
910,Sunrise Estates #1,P1R481279,Texas,TX,Hidalgo,TXAG,Sunrise Estates #1,,,,M1080715,Blue,4,Y,16,16,37,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF EDINBURG,WW087,,,N,,,Y,,N,,0,0,0,0,37,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,New Treatment Facility,,,,,,,,,,745.9310939,18334.64792
911,La Homa Groves Subd. #1 & 2,P1R480902,Texas,TX,Hidalgo,TXAG,La Homa Groves Subd. #1 & 2,,,,M1080383,Blue,4,Y,86,82,233,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,Y,CITY OF ALTON,WW085,,,N,,,Y,,N,,0,0,0,0,233,1,233,1,Y,N,,,0,,,,N,,,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,GARZA,RUDY,City,PUBLIC WORKS DIRECTOR,CITY OF ALTON,rudy.garza@alton-tx.gov,401 W. DAWES ST.,ALTON,TX,75573,(956) 432-0792,,TWDB Alton collection expansion project (73600). Homes not connected yet.,,,,,,,,,,2063.044351,206123.6747
912,Delta West Subd.,P1R480716,Texas,TX,Hidalgo,TXAG,Delta West Subd.,Delta West,,,M1080220,Blue,4,Y,74,72,234,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,Y,,N,,0,0,234,1,234,1,0,0,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,2254.559076,262121.6796
913,Jackson's New World Subd. #2,P1R480861,Texas,TX,Hidalgo,TXAG,Jackson's New World Subd. #2,Jackson New World Dev #2,,,M1080346,Blue,4,Y,18,17,59,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,Y,,N,,0,0,59,1,59,1,0,0,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1018.435721,58154.937
914,Jackson's New World Subd.,P1R480860,Texas,TX,Hidalgo,TXAG,Jackson's New World Subd.,Jackson New World Dev #1,,,M1080345,Blue,4,Y,6,6,27,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,Y,,N,,0,0,27,1,27,1,0,0,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,421.1753393,10731.98022
915,Kenyon Subd. #2,P1R480871,Texas,TX,Hidalgo,TXAG,Kenyon Subd. #2,Kenyon Heights #2,,,M1080356,Blue,4,Y,15,13,36,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,NORTH ALAMO WSC,WW099,,,N,,,Y,,N,,0,0,0,0,36,1,36,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1249.10733,51355.85739
916,Kenyon Subd. #1,P1R480870,Texas,TX,Hidalgo,TXAG,Kenyon Subd. #1,KENYON HGTS,,,M1080355,Blue,4,Y,12,3,11,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF WESLACO,WW097,,,N,,,Y,,N,,0,0,0,0,11,1,11,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,805.3680718,39729.94657
917,Foster Subd.,P1R480777,Texas,TX,Hidalgo,TXAG,Foster Subd.,Foster,,,M1080274,Blue,4,Y,35,47,159,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,NORTH ALAMO WSC,WW099,,,N,,,Y,,N,,0,0,0,0,159,1,159,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1785.654698,199271.4873
918,Towne East Subd. #1,P1R481319,Texas,TX,Hidalgo,TXAG,Towne East Subd. #1,Towne East,,,M1080749,Blue,4,Y,30,26,113,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,NORTH ALAMO WSC,WW099,,,N,,,Y,,N,,0,0,0,0,113,1,113,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1106.205069,41392.65716
919,Palma Subd.,P1R481089,Texas,TX,Hidalgo,TXAG,Palma Subd.,Palma,,,M1080541,Blue,4,Y,54,46,207,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,NORTH ALAMO WSC,WW099,,,N,,,Y,,N,,0,0,0,0,207,1,207,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1326.756715,50527.91555
920,Palmas Subd. #2,P1R481091,Texas,TX,Hidalgo,TXAG,Palmas Subd. #2,Palmas #2,,,M1080543,Blue,4,Y,43,35,97,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,NORTH ALAMO WSC,WW099,,,N,,,Y,,N,,0,0,0,0,97,1,97,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1326.602008,47814.58624
